filename,reading_order,reading_order_ned
eval_split/succes/processed_00_documents_eval/244d/fa2d6b2d14c67ee657861d46ddc23f70159a-35/fa2d6b2d14c67ee657861d46ddc23f70159a-35.md,1.0,0.0
eval_split/succes/processed_00_documents_eval/246d/0ed33ff786d174a972a138c8d21e1ff44687-1/0ed33ff786d174a972a138c8d21e1ff44687-1.md,0.7786,0.2214
eval_split/succes/processed_00_documents_eval/26e2/b564122a172b801ef5f2ca26653664119060-1/b564122a172b801ef5f2ca26653664119060-1.md,0.5694,0.4306
eval_split/succes/processed_00_documents_eval/2940/abcc48baf13c999078b52fb5d4a77d776f31-1/abcc48baf13c999078b52fb5d4a77d776f31-1.md,0.9981,0.0019
eval_split/succes/processed_00_documents_eval/2940/abcc48baf13c999078b52fb5d4a77d776f31-2/abcc48baf13c999078b52fb5d4a77d776f31-2.md,0.7365,0.2635
eval_split/succes/processed_00_documents_eval/298b/58d33d18c7f82fb01f5a64224b052dda8a63-2/58d33d18c7f82fb01f5a64224b052dda8a63-2.md,0.781,0.219
eval_split/succes/processed_00_documents_eval/29ed/089d6fe53636a51c8f2860a691678c391b77-2/089d6fe53636a51c8f2860a691678c391b77-2.md,0.6142,0.3858
eval_split/succes/processed_00_documents_eval/29ed/089d6fe53636a51c8f2860a691678c391b77-8/089d6fe53636a51c8f2860a691678c391b77-8.md,0.9908,0.0092
eval_split/succes/processed_00_documents_eval/2c24/8097a0ac5950b54857d2e1131db8c218f2b4-1/8097a0ac5950b54857d2e1131db8c218f2b4-1.md,0.9998,0.0002
eval_split/succes/processed_00_documents_eval/2c24/8097a0ac5950b54857d2e1131db8c218f2b4-8/8097a0ac5950b54857d2e1131db8c218f2b4-8.md,1.0,0.0
eval_split/succes/processed_00_documents_eval/2d35/0511fb623ed527e8ca6e482408d349d110ff-24/0511fb623ed527e8ca6e482408d349d110ff-24.md,0.9985,0.0015
eval_split/succes/processed_00_documents_eval/30c3/fc1826e230047b36cad79a7bd63296dd3591-3/fc1826e230047b36cad79a7bd63296dd3591-3.md,0.9935,0.0065
eval_split/succes/processed_00_documents_eval/3489/dfefa5cae8d7389f264f30628a11a5993e29-6/dfefa5cae8d7389f264f30628a11a5993e29-6.md,0.9987,0.0013
eval_split/succes/processed_00_documents_eval/3489/dfefa5cae8d7389f264f30628a11a5993e29-7/dfefa5cae8d7389f264f30628a11a5993e29-7.md,0.9995,0.0005
eval_split/succes/processed_00_documents_eval/34a4/f775a258d7bface28c965bb03af8a4cb1365-14/f775a258d7bface28c965bb03af8a4cb1365-14.md,0.9931,0.0069
eval_split/succes/processed_00_documents_eval/34e6/de6b9c2242fe22a4a80438a3b92caa9f0ed3-2/de6b9c2242fe22a4a80438a3b92caa9f0ed3-2.md,0.99,0.01
eval_split/succes/processed_00_documents_eval/3563/9b84c9f46cf886987dba1cee51078b7098df-8/9b84c9f46cf886987dba1cee51078b7098df-8.md,0.6656,0.3344
eval_split/succes/processed_00_documents_eval/3793/1e2826f5d572ae2249080383652aac2060f4-7/1e2826f5d572ae2249080383652aac2060f4-7.md,0.8419,0.1581
eval_split/succes/processed_00_documents_eval/38d8/ca8da022305cf9ef76fada0c8e4b1f82da6c-5/ca8da022305cf9ef76fada0c8e4b1f82da6c-5.md,0.9968,0.0032
eval_split/succes/processed_00_documents_eval/3928/abb45179793280b4b4c264c3c02918f736ac-8/abb45179793280b4b4c264c3c02918f736ac-8.md,0.9568,0.0432
eval_split/succes/processed_00_documents_eval/3928/abb45179793280b4b4c264c3c02918f736ac-9/abb45179793280b4b4c264c3c02918f736ac-9.md,0.9993,0.0007
eval_split/succes/processed_00_documents_eval/3a42/63029df5d1216ad16c77c7c3543489656828-6/63029df5d1216ad16c77c7c3543489656828-6.md,0.9979,0.0021
eval_split/succes/processed_00_documents_eval/3a42/63029df5d1216ad16c77c7c3543489656828-8/63029df5d1216ad16c77c7c3543489656828-8.md,1.0,0.0
eval_split/succes/processed_00_documents_eval/3c1b/cfb3c555afe824df9292b45b1dca2beee901-202/cfb3c555afe824df9292b45b1dca2beee901-202.md,1.0,0.0
eval_split/succes/processed_00_documents_eval/3c1b/cfb3c555afe824df9292b45b1dca2beee901-24/cfb3c555afe824df9292b45b1dca2beee901-24.md,0.9913,0.0087
eval_split/succes/processed_00_documents_eval/3cee/9d28a6e978e759cb702a7ed8884ff43c37ac-1/9d28a6e978e759cb702a7ed8884ff43c37ac-1.md,0.8656,0.1344
