filename,heading_structure_p,heading_structure_r,heading_structure_f1,level_p,level_r,level_f1,list_p,list_r,list_f1,text_edit,text_edit_sim,paragraph_pairs,contents_sim
eval_split/fail/processed_00_documents_eval/584f/c1fb77161923c548844c60a9f030f05b0bc3-4/c1fb77161923c548844c60a9f030f05b0bc3-4.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8332,0.1668,8.0,0.0012
eval_split/fail/processed_00_documents_eval/584f/c1fb77161923c548844c60a9f030f05b0bc3-9/c1fb77161923c548844c60a9f030f05b0bc3-9.md,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2963,0.7037,2.0,0.7607
eval_split/fail/processed_00_documents_eval/5860/e964d37b5992dcfc2255bfe9e3a054cab430-1/e964d37b5992dcfc2255bfe9e3a054cab430-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5719,0.4281,2.0,0.1792
eval_split/succes/processed_00_documents_eval/01d2/db669daf7d99d762eb952d64d207e27fef79-1/db669daf7d99d762eb952d64d207e27fef79-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.467,0.533,11.0,0.9194
eval_split/succes/processed_00_documents_eval/050f/87a50797de9b4e4f1ae18a0c23227a5d4891-2/87a50797de9b4e4f1ae18a0c23227a5d4891-2.md,0.8333,0.8333,0.8333,0.0,0.0,0.0,1.0,1.0,1.0,0.0374,0.9626,10.0,0.9706
eval_split/succes/processed_00_documents_eval/050f/87a50797de9b4e4f1ae18a0c23227a5d4891-3/87a50797de9b4e4f1ae18a0c23227a5d4891-3.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0489,0.9511,4.0,0.8743
eval_split/succes/processed_00_documents_eval/061d/ad0ccb6efb83bb8b2584546e86354a7d2e59-32/ad0ccb6efb83bb8b2584546e86354a7d2e59-32.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7325,0.2675,4.0,0.8814
eval_split/succes/processed_00_documents_eval/0769/e8a70d8273b42da3a15bc0f0f018413ff2bd-4/e8a70d8273b42da3a15bc0f0f018413ff2bd-4.md,1.0,0.6667,0.8,0.0,0.0,0.0,1.0,1.0,1.0,0.0051,0.9949,8.0,0.9788
eval_split/succes/processed_00_documents_eval/0769/e8a70d8273b42da3a15bc0f0f018413ff2bd-5/e8a70d8273b42da3a15bc0f0f018413ff2bd-5.md,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,1.0,1.0,1.0,0.1237,0.8763,9.0,0.9019
eval_split/succes/processed_00_documents_eval/081f/70c4bbf2e4aeecf752051b7569e19f47d62e-4/70c4bbf2e4aeecf752051b7569e19f47d62e-4.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1,0.9,5.0,0.9494
eval_split/succes/processed_00_documents_eval/0c45/277a4d753f9de0d8a9155e6d13ad749ea05d-1/277a4d753f9de0d8a9155e6d13ad749ea05d-1.md,1.0,1.0,1.0,0.25,0.25,0.25,1.0,1.0,1.0,0.191,0.809,12.0,0.9472
eval_split/succes/processed_00_documents_eval/0c45/277a4d753f9de0d8a9155e6d13ad749ea05d-3/277a4d753f9de0d8a9155e6d13ad749ea05d-3.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8356,0.1644,15.0,0.5382
eval_split/succes/processed_00_documents_eval/0c8f/431e55703d66d313eca3a42c6307951a81d8-85/431e55703d66d313eca3a42c6307951a81d8-85.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.899,0.101,12.0,0.952
eval_split/succes/processed_00_documents_eval/0d16/b4ef03a883ba0bed6ca9021684335baabb2a-7/b4ef03a883ba0bed6ca9021684335baabb2a-7.md,1.0,0.875,0.9333,1.0,0.875,0.9333,1.0,1.0,1.0,0.8392,0.1608,18.0,0.9976
eval_split/succes/processed_00_documents_eval/0f87/a4d5fccd22674061b88cd74414200e5f51c0-111/a4d5fccd22674061b88cd74414200e5f51c0-111.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0581,0.9419,6.0,0.9637
eval_split/succes/processed_00_documents_eval/1121/bab8f0f7ae7c09f6f6673d363a862c6a3cc1-12/bab8f0f7ae7c09f6f6673d363a862c6a3cc1-12.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0577,0.9423,7.0,0.9038
eval_split/succes/processed_00_documents_eval/1121/bab8f0f7ae7c09f6f6673d363a862c6a3cc1-14/bab8f0f7ae7c09f6f6673d363a862c6a3cc1-14.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0193,0.9807,5.0,0.9569
eval_split/succes/processed_00_documents_eval/1121/bab8f0f7ae7c09f6f6673d363a862c6a3cc1-3/bab8f0f7ae7c09f6f6673d363a862c6a3cc1-3.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,91.0,0.0
eval_split/succes/processed_00_documents_eval/1440/b79a7446d077712bd3d3e7bab242bc67623d-3/b79a7446d077712bd3d3e7bab242bc67623d-3.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1207,0.8793,8.0,0.9345
eval_split/succes/processed_00_documents_eval/1448/3aad6c68a71106772bd15b2935f9ade9c289-2/3aad6c68a71106772bd15b2935f9ade9c289-2.md,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.2857,0.2857,0.3298,0.6702,15.0,0.9839
eval_split/succes/processed_00_documents_eval/14d0/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-2/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-2.md,0.875,1.0,0.9333,0.875,1.0,0.9333,0.7059,0.7059,0.7059,0.746,0.254,23.0,0.78
eval_split/succes/processed_00_documents_eval/14d0/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-5/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-5.md,0.5,0.6667,0.5714,0.5,0.6667,0.5714,1.0,1.0,1.0,0.8395,0.1605,12.0,0.9648
eval_split/succes/processed_00_documents_eval/1518/29b398cbc724e997c9325880203bb8f7a7a0-1/29b398cbc724e997c9325880203bb8f7a7a0-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.379,0.621,6.0,0.8613
eval_split/succes/processed_00_documents_eval/15ef/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-1/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8035,0.1965,8.0,0.9228
eval_split/succes/processed_00_documents_eval/15ef/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-5/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-5.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9537,0.0463,27.0,0.9441
eval_split/succes/processed_00_documents_eval/1664/ee1da28f51ea38466977b228d5beff611a4b-13/ee1da28f51ea38466977b228d5beff611a4b-13.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0299,0.9701,4.0,0.879
eval_split/succes/processed_00_documents_eval/18af/c51ee1df70e3653660c5d2bfe1b40de4d0ea-7/c51ee1df70e3653660c5d2bfe1b40de4d0ea-7.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9762,0.0238,18.0,0.8439
eval_split/succes/processed_00_documents_eval/19e0/782bf72ebc90516e87030ef592549551f151-1/782bf72ebc90516e87030ef592549551f151-1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.6667,0.6667,0.1199,0.8801,7.0,0.9137
eval_split/succes/processed_00_documents_eval/1af2/661ef31d843054c2148cd5294e11e16e7478-13/661ef31d843054c2148cd5294e11e16e7478-13.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1489,0.8511,2.0,0.9005
eval_split/succes/processed_00_documents_eval/1af2/661ef31d843054c2148cd5294e11e16e7478-2/661ef31d843054c2148cd5294e11e16e7478-2.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8717,0.1283,15.0,0.3262
eval_split/succes/processed_00_documents_eval/2277/002c7d3e4f836eb572be027dd64a69601222-1/002c7d3e4f836eb572be027dd64a69601222-1.md,1.0,0.9333,0.9655,0.0714,0.0667,0.069,0.875,0.875,0.875,0.0196,0.9804,21.0,0.9616
eval_split/succes/processed_00_documents_eval/22be/c390cc0b5632f168415635c6af8a36a8833c-4/c390cc0b5632f168415635c6af8a36a8833c-4.md,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.7503,0.2497,16.0,0.5027
eval_split/succes/processed_00_documents_eval/22be/c390cc0b5632f168415635c6af8a36a8833c-5/c390cc0b5632f168415635c6af8a36a8833c-5.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.994,10.0,0.987
eval_split/succes/processed_00_documents_eval/22d6/4b9b312f8e52a78068c20288594c2ab007d4-1/4b9b312f8e52a78068c20288594c2ab007d4-1.md,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6552,0.3448,21.0,0.8745
eval_split/succes/processed_00_documents_eval/22d6/4b9b312f8e52a78068c20288594c2ab007d4-6/4b9b312f8e52a78068c20288594c2ab007d4-6.md,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,0.3333,0.9488,0.0512,18.0,0.9838
eval_split/succes/processed_00_documents_eval/2386/ad9d47b06b4231fb78ec6c93b19faa42b8d8-2/ad9d47b06b4231fb78ec6c93b19faa42b8d8-2.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1058,0.8942,7.0,0.9042
eval_split/succes/processed_00_documents_eval/244d/fa2d6b2d14c67ee657861d46ddc23f70159a-35/fa2d6b2d14c67ee657861d46ddc23f70159a-35.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9365,0.0635,7.0,0.0
eval_split/succes/processed_00_documents_eval/246d/0ed33ff786d174a972a138c8d21e1ff44687-1/0ed33ff786d174a972a138c8d21e1ff44687-1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0641,0.9359,6.0,0.9584
eval_split/succes/processed_00_documents_eval/26e2/b564122a172b801ef5f2ca26653664119060-1/b564122a172b801ef5f2ca26653664119060-1.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8171,0.1829,9.0,0.3485
eval_split/succes/processed_00_documents_eval/2940/abcc48baf13c999078b52fb5d4a77d776f31-1/abcc48baf13c999078b52fb5d4a77d776f31-1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485,0.9515,6.0,0.939
eval_split/succes/processed_00_documents_eval/2940/abcc48baf13c999078b52fb5d4a77d776f31-2/abcc48baf13c999078b52fb5d4a77d776f31-2.md,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2668,0.7332,10.0,0.9888
eval_split/succes/processed_00_documents_eval/298b/58d33d18c7f82fb01f5a64224b052dda8a63-2/58d33d18c7f82fb01f5a64224b052dda8a63-2.md,1.0,0.6667,0.8,0.5,0.3333,0.4,1.0,1.0,1.0,0.0234,0.9766,8.0,0.9625
eval_split/succes/processed_00_documents_eval/29ed/089d6fe53636a51c8f2860a691678c391b77-2/089d6fe53636a51c8f2860a691678c391b77-2.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.041,0.959,7.0,0.7764
eval_split/succes/processed_00_documents_eval/29ed/089d6fe53636a51c8f2860a691678c391b77-8/089d6fe53636a51c8f2860a691678c391b77-8.md,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.392,0.608,2.0,0.5573
eval_split/succes/processed_00_documents_eval/2c24/8097a0ac5950b54857d2e1131db8c218f2b4-1/8097a0ac5950b54857d2e1131db8c218f2b4-1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0456,0.9544,6.0,0.9829
eval_split/succes/processed_00_documents_eval/2c24/8097a0ac5950b54857d2e1131db8c218f2b4-8/8097a0ac5950b54857d2e1131db8c218f2b4-8.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0206,0.9794,3.0,0.9635
eval_split/succes/processed_00_documents_eval/2d35/0511fb623ed527e8ca6e482408d349d110ff-24/0511fb623ed527e8ca6e482408d349d110ff-24.md,1.0,0.8333,0.9091,1.0,0.8333,0.9091,1.0,1.0,1.0,0.0123,0.9877,10.0,0.9856
eval_split/succes/processed_00_documents_eval/30c3/fc1826e230047b36cad79a7bd63296dd3591-3/fc1826e230047b36cad79a7bd63296dd3591-3.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8964,0.1036,31.0,0.905
eval_split/succes/processed_00_documents_eval/3489/dfefa5cae8d7389f264f30628a11a5993e29-6/dfefa5cae8d7389f264f30628a11a5993e29-6.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7717,0.2283,11.0,0.8873
eval_split/succes/processed_00_documents_eval/3489/dfefa5cae8d7389f264f30628a11a5993e29-7/dfefa5cae8d7389f264f30628a11a5993e29-7.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.926,0.074,17.0,0.8466
eval_split/succes/processed_00_documents_eval/34a4/f775a258d7bface28c965bb03af8a4cb1365-14/f775a258d7bface28c965bb03af8a4cb1365-14.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3273,0.6727,4.0,0.9792
eval_split/succes/processed_00_documents_eval/34e6/de6b9c2242fe22a4a80438a3b92caa9f0ed3-2/de6b9c2242fe22a4a80438a3b92caa9f0ed3-2.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0263,0.9737,5.0,0.9636
eval_split/succes/processed_00_documents_eval/3563/9b84c9f46cf886987dba1cee51078b7098df-8/9b84c9f46cf886987dba1cee51078b7098df-8.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0551,0.9449,3.0,0.9395
eval_split/succes/processed_00_documents_eval/3793/1e2826f5d572ae2249080383652aac2060f4-7/1e2826f5d572ae2249080383652aac2060f4-7.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5605,0.4395,7.0,0.9277
eval_split/succes/processed_00_documents_eval/38d8/ca8da022305cf9ef76fada0c8e4b1f82da6c-5/ca8da022305cf9ef76fada0c8e4b1f82da6c-5.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1036,0.8964,4.0,0.7702
eval_split/succes/processed_00_documents_eval/3928/abb45179793280b4b4c264c3c02918f736ac-8/abb45179793280b4b4c264c3c02918f736ac-8.md,1.0,0.5,0.6667,1.0,0.5,0.6667,1.0,1.0,1.0,0.0233,0.9767,3.0,0.9572
eval_split/succes/processed_00_documents_eval/3928/abb45179793280b4b4c264c3c02918f736ac-9/abb45179793280b4b4c264c3c02918f736ac-9.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1483,0.8517,5.0,0.8769
eval_split/succes/processed_00_documents_eval/3a42/63029df5d1216ad16c77c7c3543489656828-6/63029df5d1216ad16c77c7c3543489656828-6.md,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.0313,0.9687,9.0,0.9247
eval_split/succes/processed_00_documents_eval/3a42/63029df5d1216ad16c77c7c3543489656828-8/63029df5d1216ad16c77c7c3543489656828-8.md,1.0,0.5,0.6667,1.0,0.5,0.6667,1.0,1.0,1.0,0.0441,0.9559,6.0,0.9844
eval_split/succes/processed_00_documents_eval/3c1b/cfb3c555afe824df9292b45b1dca2beee901-202/cfb3c555afe824df9292b45b1dca2beee901-202.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8571,0.1429,2.0,0.0
eval_split/succes/processed_00_documents_eval/3c1b/cfb3c555afe824df9292b45b1dca2beee901-24/cfb3c555afe824df9292b45b1dca2beee901-24.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0128,0.9872,1.0,0.978
eval_split/succes/processed_00_documents_eval/3cee/9d28a6e978e759cb702a7ed8884ff43c37ac-1/9d28a6e978e759cb702a7ed8884ff43c37ac-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.94,0.06,41.0,0.9248
eval_split/succes/processed_00_documents_eval/3cf9/9b07ff3a1d725de866ce0246f62eaa3228f9-1/9b07ff3a1d725de866ce0246f62eaa3228f9-1.md,0.8333,0.8333,0.8333,0.3333,0.3333,0.3333,0.9333,0.9333,0.9333,0.723,0.277,20.0,0.9815
eval_split/succes/processed_00_documents_eval/3f01/80918bfa6d14f087ace2c703a20800adb7b0-7/80918bfa6d14f087ace2c703a20800adb7b0-7.md,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.6667,0.6667,0.012,0.988,8.0,0.9551
eval_split/succes/processed_00_documents_eval/409c/0f8ec62856dac490fa766931831e200af9ff-2/0f8ec62856dac490fa766931831e200af9ff-2.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1244,0.8756,9.0,0.9233
eval_split/succes/processed_00_documents_eval/409c/0f8ec62856dac490fa766931831e200af9ff-3/0f8ec62856dac490fa766931831e200af9ff-3.md,1.0,1.0,1.0,0.0,0.0,0.0,0.8,0.8,0.8,0.4552,0.5448,11.0,0.9401
eval_split/succes/processed_00_documents_eval/42a5/745ff5c987f3a4380111a6a0ae0a162e0a68-2/745ff5c987f3a4380111a6a0ae0a162e0a68-2.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8919,0.1081,23.0,0.8913
eval_split/succes/processed_00_documents_eval/42a5/745ff5c987f3a4380111a6a0ae0a162e0a68-3/745ff5c987f3a4380111a6a0ae0a162e0a68-3.md,0.75,0.75,0.75,0.25,0.25,0.25,0.4286,0.4286,0.4286,0.2857,0.7143,9.0,0.9734
eval_split/succes/processed_00_documents_eval/43ba/b1d886a2b8e5371b39e1e18d9a044ed52bbd-3/b1d886a2b8e5371b39e1e18d9a044ed52bbd-3.md,1.0,0.5,0.6667,0.0,0.0,0.0,1.0,1.0,1.0,0.7451,0.2549,10.0,0.9599
eval_split/succes/processed_00_documents_eval/43f4/dc34ff13333c66654ec2d32c773f9a8a9e98-8/dc34ff13333c66654ec2d32c773f9a8a9e98-8.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0182,0.9818,16.0,0.8256
eval_split/succes/processed_00_documents_eval/44ae/79fa32bef66c0ec1cc772584e6a2cdc3382c-1/79fa32bef66c0ec1cc772584e6a2cdc3382c-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0399,0.9601,8.0,0.9646
eval_split/succes/processed_00_documents_eval/44ce/8277cbee9471d1bbd7894ea026f03a6f93f1-19/8277cbee9471d1bbd7894ea026f03a6f93f1-19.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4777,0.5223,5.0,0.9916
eval_split/succes/processed_00_documents_eval/44ce/8277cbee9471d1bbd7894ea026f03a6f93f1-4/8277cbee9471d1bbd7894ea026f03a6f93f1-4.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0501,0.9499,5.0,0.9328
eval_split/succes/processed_00_documents_eval/4552/682c8a2446b48cf2c49f03cce7f820a9c3ef-1/682c8a2446b48cf2c49f03cce7f820a9c3ef-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0121,0.9879,8.0,0.9689
eval_split/succes/processed_00_documents_eval/467d/1d428b7f065e87aac0064c41a5067359c8c4-1/1d428b7f065e87aac0064c41a5067359c8c4-1.md,0.8,0.4,0.5333,0.2,0.1,0.1333,1.0,1.0,1.0,0.0386,0.9614,9.0,0.9079
eval_split/succes/processed_00_documents_eval/467d/1d428b7f065e87aac0064c41a5067359c8c4-4/1d428b7f065e87aac0064c41a5067359c8c4-4.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8344,0.1656,9.0,0.8816
eval_split/succes/processed_00_documents_eval/482e/5bf832af1a76f62d7f4de24de3976c29c720-9/5bf832af1a76f62d7f4de24de3976c29c720-9.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0144,0.9856,2.0,0.9698
eval_split/succes/processed_00_documents_eval/482e/5bf832af1a76f62d7f4de24de3976c29c720-93/5bf832af1a76f62d7f4de24de3976c29c720-93.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7083,0.2917,2.0,0.0
eval_split/succes/processed_00_documents_eval/4937/f74110c639ef6528765961ace71a004862e1-1/f74110c639ef6528765961ace71a004862e1-1.md,0.875,0.875,0.875,0.5,0.5,0.5,0.0,0.0,0.0,0.9754,0.0246,13.0,0.1085
eval_split/succes/processed_00_documents_eval/4a62/73312d1fe723314088e8a1916bcfc3c1b5eb-35/73312d1fe723314088e8a1916bcfc3c1b5eb-35.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9286,0.0714,27.0,0.8544
eval_split/succes/processed_00_documents_eval/4a62/73312d1fe723314088e8a1916bcfc3c1b5eb-65/73312d1fe723314088e8a1916bcfc3c1b5eb-65.md,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5234,0.4766,2.0,0.298
eval_split/succes/processed_00_documents_eval/4b41/8111b8b7df69b2c06fb26fb035f7dee63725-1/8111b8b7df69b2c06fb26fb035f7dee63725-1.md,1.0,0.3333,0.5,1.0,0.3333,0.5,1.0,1.0,1.0,0.0337,0.9663,5.0,0.9163
eval_split/succes/processed_00_documents_eval/4bff/9f2321308f081365aba4ad649d47ccf59cbb-16/9f2321308f081365aba4ad649d47ccf59cbb-16.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1143,0.8857,4.0,0.9623
eval_split/succes/processed_00_documents_eval/4bff/9f2321308f081365aba4ad649d47ccf59cbb-2/9f2321308f081365aba4ad649d47ccf59cbb-2.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0669,0.9331,6.0,0.9073
eval_split/succes/processed_00_documents_eval/4c7c/44ceb12d4eeb6d4922de85dcf4b0f54e6879-1/44ceb12d4eeb6d4922de85dcf4b0f54e6879-1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.856,0.144,23.0,0.6856
eval_split/succes/processed_00_documents_eval/4ce8/4fd8fcf73e199e8b2711dd44ed197154b8b7-10/4fd8fcf73e199e8b2711dd44ed197154b8b7-10.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0175,0.9825,1.0,0.9785
eval_split/succes/processed_00_documents_eval/4d6a/c0d97c47a9e33f54ce863869b9e8c4bed430-19/c0d97c47a9e33f54ce863869b9e8c4bed430-19.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9503,0.0497,27.0,0.8717
eval_split/succes/processed_00_documents_eval/4d6a/c0d97c47a9e33f54ce863869b9e8c4bed430-21/c0d97c47a9e33f54ce863869b9e8c4bed430-21.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0213,0.9787,6.0,0.9716
eval_split/succes/processed_00_documents_eval/4d6a/c0d97c47a9e33f54ce863869b9e8c4bed430-24/c0d97c47a9e33f54ce863869b9e8c4bed430-24.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0479,0.9521,6.0,0.9835
eval_split/succes/processed_00_documents_eval/4de1/bbaf48e5ba34104ba35b30580072dc4504a1-2/bbaf48e5ba34104ba35b30580072dc4504a1-2.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0794,0.9206,7.0,0.9105
eval_split/succes/processed_00_documents_eval/4de1/bbaf48e5ba34104ba35b30580072dc4504a1-3/bbaf48e5ba34104ba35b30580072dc4504a1-3.md,1.0,0.6667,0.8,0.5,0.3333,0.4,0.0,0.0,0.0,0.2801,0.7199,13.0,0.9654
eval_split/succes/processed_00_documents_eval/5128/d86f1398dde4792a4c5e60eec529855a5ab4-4/d86f1398dde4792a4c5e60eec529855a5ab4-4.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0608,0.9392,15.0,0.9096
eval_split/succes/processed_00_documents_eval/5128/d86f1398dde4792a4c5e60eec529855a5ab4-6/d86f1398dde4792a4c5e60eec529855a5ab4-6.md,0.3333,0.375,0.3529,0.3333,0.375,0.3529,0.6667,0.6667,0.6667,0.2464,0.7536,16.0,0.734
eval_split/succes/processed_00_documents_eval/5128/d86f1398dde4792a4c5e60eec529855a5ab4-8/d86f1398dde4792a4c5e60eec529855a5ab4-8.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8914,0.1086,24.0,0.0027
eval_split/succes/processed_00_documents_eval/5461/86d6ae01bda0568f34e7a41e1fb9e9b450a8-1/86d6ae01bda0568f34e7a41e1fb9e9b450a8-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3468,0.6532,18.0,0.9699
eval_split/succes/processed_00_documents_eval/548a/046e2b5c662f02aa9fd0122d969edf90d812-1/046e2b5c662f02aa9fd0122d969edf90d812-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2564,0.7436,9.0,0.9317
eval_split/succes/processed_00_documents_eval/5702/d0f291237b4c67762c29907bf80877700b3a-2/d0f291237b4c67762c29907bf80877700b3a-2.md,0.4286,0.375,0.4,0.4286,0.375,0.4,0.0,0.0,0.0,0.1709,0.8291,10.0,0.55
eval_split/succes/processed_00_documents_eval/5778/fce5255f7600be333ae8ffa8d4c177ba6a08-3/fce5255f7600be333ae8ffa8d4c177ba6a08-3.md,1.0,0.6667,0.8,1.0,0.6667,0.8,1.0,1.0,1.0,0.0285,0.9715,12.0,0.9167
eval_split/succes/processed_00_documents_eval/57e3/4116b3c645ed254bba9bc39841c7304114fa-80/4116b3c645ed254bba9bc39841c7304114fa-80.md,1.0,0.6667,0.8,1.0,0.6667,0.8,0.0,0.0,0.0,0.3618,0.6382,8.0,0.9226
eval_split/succes/processed_00_documents_eval/584f/c1fb77161923c548844c60a9f030f05b0bc3-1/c1fb77161923c548844c60a9f030f05b0bc3-1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0574,0.9426,5.0,0.8484
eval_split/succes/processed_00_documents_eval/592a/7b514ebf15925b6720a2fdacf8205eb029de-5/7b514ebf15925b6720a2fdacf8205eb029de-5.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0149,0.9851,4.0,0.9851
eval_split/succes/processed_00_documents_eval/592a/7b514ebf15925b6720a2fdacf8205eb029de-6/7b514ebf15925b6720a2fdacf8205eb029de-6.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9126,0.0874,14.0,0.9285
eval_split/succes/processed_00_documents_eval/592a/7b514ebf15925b6720a2fdacf8205eb029de-8/7b514ebf15925b6720a2fdacf8205eb029de-8.md,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.6601,0.3399,7.0,0.9568
graphic/alpha_calc_intro/alpha_calc_intro.md,1.0,0.4545,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.2532,0.7468,15.0,0.4562
graphic/exp1/exp1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.625,0.5802,0.4198,25.0,0.4686
