filename,overall,text_edit,text_edit_ned,reading_order,reading_order_ned,table_teds,table_teds_s,formula_cdm
eval_split/succes/processed_00_documents_eval/1440/b79a7446d077712bd3d3e7bab242bc67623d-3/b79a7446d077712bd3d3e7bab242bc67623d-3.md,0.9507,0.8767,0.1233,0.8767,0.1233,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/1448/3aad6c68a71106772bd15b2935f9ade9c289-2/3aad6c68a71106772bd15b2935f9ade9c289-2.md,0.8874,0.7185,0.2815,0.7185,0.2815,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/14d0/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-2/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-2.md,0.4158,0.5394,0.4606,0.5394,0.4606,0.0,0.0,1.0
eval_split/succes/processed_00_documents_eval/14d0/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-5/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-5.md,0.901,0.7524,0.2476,0.7524,0.2476,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/1518/29b398cbc724e997c9325880203bb8f7a7a0-1/29b398cbc724e997c9325880203bb8f7a7a0-1.md,0.9222,0.8056,0.1944,0.8056,0.1944,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/15ef/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-1/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-1.md,0.9321,0.8303,0.1697,0.8303,0.1697,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/15ef/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-5/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-5.md,0.9003,0.7508,0.2492,0.7508,0.2492,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/1664/ee1da28f51ea38466977b228d5beff611a4b-13/ee1da28f51ea38466977b228d5beff611a4b-13.md,0.9428,0.8569,0.1431,0.8569,0.1431,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/18af/c51ee1df70e3653660c5d2bfe1b40de4d0ea-7/c51ee1df70e3653660c5d2bfe1b40de4d0ea-7.md,0.8321,0.5803,0.4197,0.5803,0.4197,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/19e0/782bf72ebc90516e87030ef592549551f151-1/782bf72ebc90516e87030ef592549551f151-1.md,0.9127,0.7817,0.2183,0.7817,0.2183,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/1af2/661ef31d843054c2148cd5294e11e16e7478-13/661ef31d843054c2148cd5294e11e16e7478-13.md,0.482,0.7051,0.2949,0.7051,0.2949,0.0,0.0,1.0
eval_split/succes/processed_00_documents_eval/1af2/661ef31d843054c2148cd5294e11e16e7478-2/661ef31d843054c2148cd5294e11e16e7478-2.md,0.6,0.0,1.3857,0.0,1.382,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/2277/002c7d3e4f836eb572be027dd64a69601222-1/002c7d3e4f836eb572be027dd64a69601222-1.md,0.9203,0.8007,0.1993,0.8007,0.1993,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/22be/c390cc0b5632f168415635c6af8a36a8833c-4/c390cc0b5632f168415635c6af8a36a8833c-4.md,0.3655,0.0,1.0233,0.0,1.0233,0.4138,0.4138,1.0
eval_split/succes/processed_00_documents_eval/22be/c390cc0b5632f168415635c6af8a36a8833c-5/c390cc0b5632f168415635c6af8a36a8833c-5.md,0.9426,0.8564,0.1436,0.8564,0.1436,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/22d6/4b9b312f8e52a78068c20288594c2ab007d4-1/4b9b312f8e52a78068c20288594c2ab007d4-1.md,0.8234,0.7859,0.2141,0.7859,0.2141,0.804,0.7411,1.0
eval_split/succes/processed_00_documents_eval/22d6/4b9b312f8e52a78068c20288594c2ab007d4-6/4b9b312f8e52a78068c20288594c2ab007d4-6.md,0.8767,0.6918,0.3082,0.6918,0.3082,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/2386/ad9d47b06b4231fb78ec6c93b19faa42b8d8-2/ad9d47b06b4231fb78ec6c93b19faa42b8d8-2.md,0.9137,0.7842,0.2158,0.7842,0.2158,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/244d/fa2d6b2d14c67ee657861d46ddc23f70159a-35/fa2d6b2d14c67ee657861d46ddc23f70159a-35.md,0.2,0.0,17.5867,0.0,17.5867,0.0,0.0,1.0
eval_split/succes/processed_00_documents_eval/246d/0ed33ff786d174a972a138c8d21e1ff44687-1/0ed33ff786d174a972a138c8d21e1ff44687-1.md,0.9422,0.8556,0.1444,0.8556,0.1444,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/26e2/b564122a172b801ef5f2ca26653664119060-1/b564122a172b801ef5f2ca26653664119060-1.md,0.7238,0.3142,0.6858,0.3048,0.6952,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/2940/abcc48baf13c999078b52fb5d4a77d776f31-1/abcc48baf13c999078b52fb5d4a77d776f31-1.md,0.9401,0.8502,0.1498,0.8502,0.1498,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/2940/abcc48baf13c999078b52fb5d4a77d776f31-2/abcc48baf13c999078b52fb5d4a77d776f31-2.md,0.9408,0.8521,0.1479,0.8521,0.1479,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/298b/58d33d18c7f82fb01f5a64224b052dda8a63-2/58d33d18c7f82fb01f5a64224b052dda8a63-2.md,0.8906,0.7265,0.2735,0.7265,0.2735,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/29ed/089d6fe53636a51c8f2860a691678c391b77-2/089d6fe53636a51c8f2860a691678c391b77-2.md,0.9589,0.8972,0.1028,0.8972,0.1028,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/29ed/089d6fe53636a51c8f2860a691678c391b77-8/089d6fe53636a51c8f2860a691678c391b77-8.md,0.9646,0.9116,0.0884,0.9116,0.0884,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/2c24/8097a0ac5950b54857d2e1131db8c218f2b4-1/8097a0ac5950b54857d2e1131db8c218f2b4-1.md,0.9501,0.8752,0.1248,0.8752,0.1248,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/2c24/8097a0ac5950b54857d2e1131db8c218f2b4-8/8097a0ac5950b54857d2e1131db8c218f2b4-8.md,0.9438,0.8596,0.1404,0.8596,0.1404,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/2d35/0511fb623ed527e8ca6e482408d349d110ff-24/0511fb623ed527e8ca6e482408d349d110ff-24.md,0.8798,0.6996,0.3004,0.6996,0.3004,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/30c3/fc1826e230047b36cad79a7bd63296dd3591-3/fc1826e230047b36cad79a7bd63296dd3591-3.md,0.9146,0.7865,0.2135,0.7865,0.2135,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3489/dfefa5cae8d7389f264f30628a11a5993e29-6/dfefa5cae8d7389f264f30628a11a5993e29-6.md,0.4478,0.6195,0.3805,0.6195,0.3805,0.0,0.0,1.0
eval_split/succes/processed_00_documents_eval/3489/dfefa5cae8d7389f264f30628a11a5993e29-7/dfefa5cae8d7389f264f30628a11a5993e29-7.md,0.8111,0.5278,0.4722,0.5278,0.4722,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/34a4/f775a258d7bface28c965bb03af8a4cb1365-14/f775a258d7bface28c965bb03af8a4cb1365-14.md,0.9342,0.8356,0.1644,0.8356,0.1644,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/34e6/de6b9c2242fe22a4a80438a3b92caa9f0ed3-2/de6b9c2242fe22a4a80438a3b92caa9f0ed3-2.md,0.9089,0.7722,0.2278,0.7722,0.2278,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3563/9b84c9f46cf886987dba1cee51078b7098df-8/9b84c9f46cf886987dba1cee51078b7098df-8.md,0.929,0.8225,0.1775,0.8225,0.1775,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3793/1e2826f5d572ae2249080383652aac2060f4-7/1e2826f5d572ae2249080383652aac2060f4-7.md,0.9483,0.8707,0.1293,0.8707,0.1293,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/38d8/ca8da022305cf9ef76fada0c8e4b1f82da6c-5/ca8da022305cf9ef76fada0c8e4b1f82da6c-5.md,0.9151,0.7877,0.2123,0.7877,0.2123,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3928/abb45179793280b4b4c264c3c02918f736ac-8/abb45179793280b4b4c264c3c02918f736ac-8.md,0.9676,0.9189,0.0811,0.9189,0.0811,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3928/abb45179793280b4b4c264c3c02918f736ac-9/abb45179793280b4b4c264c3c02918f736ac-9.md,0.9343,0.8358,0.1642,0.8358,0.1642,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3a42/63029df5d1216ad16c77c7c3543489656828-6/63029df5d1216ad16c77c7c3543489656828-6.md,0.9277,0.8192,0.1808,0.8192,0.1808,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3a42/63029df5d1216ad16c77c7c3543489656828-8/63029df5d1216ad16c77c7c3543489656828-8.md,0.967,0.9174,0.0826,0.9174,0.0826,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3c1b/cfb3c555afe824df9292b45b1dca2beee901-202/cfb3c555afe824df9292b45b1dca2beee901-202.md,0.5998,0.0,1.6812,0.0,1.6812,1.0,0.9991,1.0
eval_split/succes/processed_00_documents_eval/3c1b/cfb3c555afe824df9292b45b1dca2beee901-24/cfb3c555afe824df9292b45b1dca2beee901-24.md,0.9802,0.9505,0.0495,0.9505,0.0495,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3cee/9d28a6e978e759cb702a7ed8884ff43c37ac-1/9d28a6e978e759cb702a7ed8884ff43c37ac-1.md,0.6,0.0,1.1148,0.0,1.1148,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3cf9/9b07ff3a1d725de866ce0246f62eaa3228f9-1/9b07ff3a1d725de866ce0246f62eaa3228f9-1.md,0.9376,0.8441,0.1559,0.8441,0.1559,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3f01/80918bfa6d14f087ace2c703a20800adb7b0-7/80918bfa6d14f087ace2c703a20800adb7b0-7.md,0.9268,0.817,0.183,0.817,0.183,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/409c/0f8ec62856dac490fa766931831e200af9ff-2/0f8ec62856dac490fa766931831e200af9ff-2.md,0.9307,0.8269,0.1731,0.8269,0.1731,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/409c/0f8ec62856dac490fa766931831e200af9ff-3/0f8ec62856dac490fa766931831e200af9ff-3.md,0.9212,0.803,0.197,0.803,0.197,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/42a5/745ff5c987f3a4380111a6a0ae0a162e0a68-2/745ff5c987f3a4380111a6a0ae0a162e0a68-2.md,0.8006,0.5014,0.4986,0.5014,0.4986,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/42a5/745ff5c987f3a4380111a6a0ae0a162e0a68-3/745ff5c987f3a4380111a6a0ae0a162e0a68-3.md,0.8186,0.5465,0.4535,0.5465,0.4535,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/43ba/b1d886a2b8e5371b39e1e18d9a044ed52bbd-3/b1d886a2b8e5371b39e1e18d9a044ed52bbd-3.md,0.7531,0.3829,0.6171,0.3829,0.6171,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/43f4/dc34ff13333c66654ec2d32c773f9a8a9e98-8/dc34ff13333c66654ec2d32c773f9a8a9e98-8.md,0.9507,0.8767,0.1233,0.8767,0.1233,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/44ae/79fa32bef66c0ec1cc772584e6a2cdc3382c-1/79fa32bef66c0ec1cc772584e6a2cdc3382c-1.md,0.9417,0.8543,0.1457,0.8543,0.1457,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/44ce/8277cbee9471d1bbd7894ea026f03a6f93f1-19/8277cbee9471d1bbd7894ea026f03a6f93f1-19.md,0.9684,0.921,0.079,0.921,0.079,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/44ce/8277cbee9471d1bbd7894ea026f03a6f93f1-4/8277cbee9471d1bbd7894ea026f03a6f93f1-4.md,0.9643,0.9108,0.0892,0.9108,0.0892,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4552/682c8a2446b48cf2c49f03cce7f820a9c3ef-1/682c8a2446b48cf2c49f03cce7f820a9c3ef-1.md,0.9267,0.8167,0.1833,0.8167,0.1833,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/467d/1d428b7f065e87aac0064c41a5067359c8c4-1/1d428b7f065e87aac0064c41a5067359c8c4-1.md,0.9574,0.8935,0.1065,0.8935,0.1065,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/467d/1d428b7f065e87aac0064c41a5067359c8c4-4/1d428b7f065e87aac0064c41a5067359c8c4-4.md,0.7982,0.4956,0.5044,0.4956,0.5044,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/482e/5bf832af1a76f62d7f4de24de3976c29c720-9/5bf832af1a76f62d7f4de24de3976c29c720-9.md,0.9749,0.9373,0.0627,0.9373,0.0627,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/482e/5bf832af1a76f62d7f4de24de3976c29c720-93/5bf832af1a76f62d7f4de24de3976c29c720-93.md,0.5991,0.0,1.519,0.0,1.519,1.0,0.9957,1.0
eval_split/succes/processed_00_documents_eval/4937/f74110c639ef6528765961ace71a004862e1-1/f74110c639ef6528765961ace71a004862e1-1.md,0.8759,0.6896,0.3104,0.6896,0.3104,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4a62/73312d1fe723314088e8a1916bcfc3c1b5eb-35/73312d1fe723314088e8a1916bcfc3c1b5eb-35.md,0.8115,0.5288,0.4712,0.5288,0.4712,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4a62/73312d1fe723314088e8a1916bcfc3c1b5eb-65/73312d1fe723314088e8a1916bcfc3c1b5eb-65.md,0.657,0.2018,0.7982,0.2018,0.7982,0.9433,0.938,1.0
eval_split/succes/processed_00_documents_eval/4b41/8111b8b7df69b2c06fb26fb035f7dee63725-1/8111b8b7df69b2c06fb26fb035f7dee63725-1.md,0.9214,0.8036,0.1964,0.8036,0.1964,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4bff/9f2321308f081365aba4ad649d47ccf59cbb-16/9f2321308f081365aba4ad649d47ccf59cbb-16.md,0.936,0.8399,0.1601,0.8399,0.1601,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4bff/9f2321308f081365aba4ad649d47ccf59cbb-2/9f2321308f081365aba4ad649d47ccf59cbb-2.md,0.9259,0.8147,0.1853,0.8147,0.1853,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4c7c/44ceb12d4eeb6d4922de85dcf4b0f54e6879-1/44ceb12d4eeb6d4922de85dcf4b0f54e6879-1.md,0.2817,0.2043,0.7957,0.2043,0.7957,0.0,0.0,1.0
eval_split/succes/processed_00_documents_eval/4ce8/4fd8fcf73e199e8b2711dd44ed197154b8b7-10/4fd8fcf73e199e8b2711dd44ed197154b8b7-10.md,0.9611,0.9027,0.0973,0.9027,0.0973,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4d6a/c0d97c47a9e33f54ce863869b9e8c4bed430-19/c0d97c47a9e33f54ce863869b9e8c4bed430-19.md,0.8401,0.6002,0.3998,0.6002,0.3998,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4d6a/c0d97c47a9e33f54ce863869b9e8c4bed430-21/c0d97c47a9e33f54ce863869b9e8c4bed430-21.md,0.9648,0.9119,0.0881,0.9119,0.0881,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4d6a/c0d97c47a9e33f54ce863869b9e8c4bed430-24/c0d97c47a9e33f54ce863869b9e8c4bed430-24.md,0.8549,0.6372,0.3628,0.6372,0.3628,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4de1/bbaf48e5ba34104ba35b30580072dc4504a1-2/bbaf48e5ba34104ba35b30580072dc4504a1-2.md,0.9601,0.9003,0.0997,0.9003,0.0997,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4de1/bbaf48e5ba34104ba35b30580072dc4504a1-3/bbaf48e5ba34104ba35b30580072dc4504a1-3.md,0.9516,0.8791,0.1209,0.8791,0.1209,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/5128/d86f1398dde4792a4c5e60eec529855a5ab4-4/d86f1398dde4792a4c5e60eec529855a5ab4-4.md,0.6972,0.7707,0.2293,0.7707,0.2293,0.4724,0.4724,1.0
eval_split/succes/processed_00_documents_eval/5128/d86f1398dde4792a4c5e60eec529855a5ab4-6/d86f1398dde4792a4c5e60eec529855a5ab4-6.md,0.8992,0.748,0.252,0.748,0.252,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/5128/d86f1398dde4792a4c5e60eec529855a5ab4-8/d86f1398dde4792a4c5e60eec529855a5ab4-8.md,0.3794,0.0,4.7287,0.0,4.7287,0.4489,0.4479,1.0
eval_split/succes/processed_00_documents_eval/5461/86d6ae01bda0568f34e7a41e1fb9e9b450a8-1/86d6ae01bda0568f34e7a41e1fb9e9b450a8-1.md,0.9028,0.7569,0.2431,0.7569,0.2431,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/548a/046e2b5c662f02aa9fd0122d969edf90d812-1/046e2b5c662f02aa9fd0122d969edf90d812-1.md,0.9302,0.8256,0.1744,0.8256,0.1744,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/5702/d0f291237b4c67762c29907bf80877700b3a-2/d0f291237b4c67762c29907bf80877700b3a-2.md,0.8773,0.7803,0.2197,0.7803,0.2197,1.0,0.8259,1.0
eval_split/succes/processed_00_documents_eval/5778/fce5255f7600be333ae8ffa8d4c177ba6a08-3/fce5255f7600be333ae8ffa8d4c177ba6a08-3.md,0.9381,0.8454,0.1546,0.8454,0.1546,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/57e3/4116b3c645ed254bba9bc39841c7304114fa-80/4116b3c645ed254bba9bc39841c7304114fa-80.md,0.8895,0.7227,0.2773,0.725,0.275,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/584f/c1fb77161923c548844c60a9f030f05b0bc3-1/c1fb77161923c548844c60a9f030f05b0bc3-1.md,0.9192,0.7979,0.2021,0.7979,0.2021,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/592a/7b514ebf15925b6720a2fdacf8205eb029de-5/7b514ebf15925b6720a2fdacf8205eb029de-5.md,0.938,0.8451,0.1549,0.8451,0.1549,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/592a/7b514ebf15925b6720a2fdacf8205eb029de-6/7b514ebf15925b6720a2fdacf8205eb029de-6.md,0.8114,0.5284,0.4716,0.5284,0.4716,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/592a/7b514ebf15925b6720a2fdacf8205eb029de-8/7b514ebf15925b6720a2fdacf8205eb029de-8.md,0.8662,0.6654,0.3346,0.6654,0.3346,1.0,1.0,1.0
graphic/alpha_calc_intro/alpha_calc_intro.md,0.626,0.5702,0.4298,0.5669,0.4331,0.5,0.4931,1.0
graphic/exp1/exp1.md,0.5509,0.4496,0.5504,0.449,0.551,0.4338,0.4222,1.0
graphic/festival_catalog/festival_catalog.md,0.6,0.0,1.9861,0.0,1.9861,1.0,1.0,1.0
graphic/figure_in_table/figure_in_table.md,0.5436,0.0555,0.9445,0.0555,0.9445,1.0,0.6068,1.0
graphic/pic_catalog/pic_catalog.md,0.2,0.0,1.3373,0.0,1.3278,0.0,0.0,1.0
graphic/posicube_1/posicube_1.md,0.6,0.0,3.324,0.0,3.324,1.0,1.0,1.0
graphic/posicube_2/posicube_2.md,0.4336,0.3507,0.6493,0.3507,0.6493,0.2334,0.2334,1.0
graphic/report/report.md,0.933,0.8331,0.1669,0.8318,0.1682,1.0,1.0,1.0
graphic/text_in_fig2/text_in_fig2.md,0.7772,0.4438,0.5562,0.4421,0.5579,1.0,1.0,1.0
graphic/text_in_figure/text_in_figure.md,0.582,0.4175,0.5825,0.4117,0.5883,0.5404,0.5404,1.0
multicolumn/3cols/3cols.md,0.853,0.6371,0.3629,0.6279,0.3721,1.0,1.0,1.0
multicolumn/4cols/4cols.md,0.6818,0.2046,0.7954,0.2046,0.7954,1.0,1.0,1.0
multicolumn/529c0e36ceb9881d6f2fbf9e86f8f3d99553-7/529c0e36ceb9881d6f2fbf9e86f8f3d99553-7.md,0.2,0.0,2.141,0.0,2.141,0.0,0.0,1.0
multicolumn/a72cd62dab4563697730789f0b73450d946a-1/a72cd62dab4563697730789f0b73450d946a-1.md,0.9212,0.803,0.197,0.803,0.197,1.0,1.0,1.0
multicolumn/ct-put-2024-03-05-02-49-07-a0f4d6b6-e021-4b4d-af5e-ce5143f175b3-16/ct-put-2024-03-05-02-49-07-a0f4d6b6-e021-4b4d-af5e-ce5143f175b3-16.md,0.8683,0.6707,0.3293,0.671,0.329,1.0,1.0,1.0
multicolumn/ct-put-2024-03-05-09-24-54-e3e6f344-daf5-4052-b5ae-9e32257cca5a-211/ct-put-2024-03-05-09-24-54-e3e6f344-daf5-4052-b5ae-9e32257cca5a-211.md,0.8328,0.5821,0.4179,0.5821,0.4179,1.0,1.0,1.0
multicolumn/exp1/exp1.md,0.8681,0.6755,0.3245,0.6744,0.3256,1.0,0.9905,1.0
multicolumn/gen_ai/gen_ai.md,0.2,0.0,1.0559,0.0,1.0559,0.0,0.0,1.0
multicolumn/posicube_history/posicube_history.md,0.8426,0.6065,0.3935,0.6065,0.3935,1.0,1.0,1.0
multicolumn/posicube_intro/posicube_intro.md,0.8708,0.6772,0.3228,0.677,0.323,1.0,1.0,1.0
table/table_01/table_01.md,0.2,0.0,53.8333,0.0,53.8333,0.0,0.0,1.0
table/table_02/table_02.md,0.3808,0.0,2.8052,0.0,2.8052,0.4889,0.415,1.0
table/table_10/table_10.md,0.721,0.4956,0.5044,0.4956,0.5044,0.8073,0.8063,1.0
table/table_115/table_115.md,0.4369,0.0,1.2026,0.0,1.2026,0.6214,0.5632,1.0
table/table_13/table_13.md,0.3783,0.0,16.8293,0.0,16.8293,0.4792,0.4123,1.0
table/table_15/table_15.md,0.4679,0.0,3.7849,0.0,3.7849,0.6699,0.6694,1.0
table/table_20/table_20.md,0.4731,0.0,1.0138,0.0,1.0138,0.7108,0.6549,1.0
table/table_71/table_71.md,0.3942,0.0,2.5795,0.0,2.5795,0.532,0.4389,1.0
table/table_74/table_74.md,0.4183,0.0,12.1429,0.0,12.1429,0.6163,0.4754,1.0
table/table_84/table_84.md,0.5255,0.0,6.6889,0.0,6.6889,0.8149,0.8126,1.0
