filename,overall,text_edit,text_edit_ned,reading_order,reading_order_ned,table_teds,table_teds_s,formula_cdm
eval_split/succes/processed_00_documents_eval/1121/bab8f0f7ae7c09f6f6673d363a862c6a3cc1-14/bab8f0f7ae7c09f6f6673d363a862c6a3cc1-14.md,0.9137,0.7843,0.2157,0.7843,0.2157,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/1121/bab8f0f7ae7c09f6f6673d363a862c6a3cc1-3/bab8f0f7ae7c09f6f6673d363a862c6a3cc1-3.md,0.6774,0.1935,0.8065,0.1935,0.8065,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/1440/b79a7446d077712bd3d3e7bab242bc67623d-3/b79a7446d077712bd3d3e7bab242bc67623d-3.md,0.9459,0.8648,0.1352,0.8648,0.1352,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/1448/3aad6c68a71106772bd15b2935f9ade9c289-2/3aad6c68a71106772bd15b2935f9ade9c289-2.md,0.8975,0.7437,0.2563,0.7437,0.2563,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/14d0/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-2/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-2.md,0.8945,0.7382,0.2618,0.7386,0.2614,1.0,0.9955,1.0
eval_split/succes/processed_00_documents_eval/14d0/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-5/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-5.md,0.8937,0.7343,0.2657,0.7343,0.2657,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/1518/29b398cbc724e997c9325880203bb8f7a7a0-1/29b398cbc724e997c9325880203bb8f7a7a0-1.md,0.8234,0.5586,0.4414,0.5586,0.4414,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/15ef/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-1/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-1.md,0.927,0.8174,0.1826,0.8174,0.1826,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/15ef/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-5/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-5.md,0.9658,0.9144,0.0856,0.9144,0.0856,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/1664/ee1da28f51ea38466977b228d5beff611a4b-13/ee1da28f51ea38466977b228d5beff611a4b-13.md,0.9467,0.8667,0.1333,0.8667,0.1333,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/18af/c51ee1df70e3653660c5d2bfe1b40de4d0ea-7/c51ee1df70e3653660c5d2bfe1b40de4d0ea-7.md,0.9611,0.9027,0.0973,0.9027,0.0973,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/19e0/782bf72ebc90516e87030ef592549551f151-1/782bf72ebc90516e87030ef592549551f151-1.md,0.9164,0.7911,0.2089,0.7911,0.2089,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/1af2/661ef31d843054c2148cd5294e11e16e7478-13/661ef31d843054c2148cd5294e11e16e7478-13.md,0.8562,0.6404,0.3596,0.6404,0.3596,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/1af2/661ef31d843054c2148cd5294e11e16e7478-2/661ef31d843054c2148cd5294e11e16e7478-2.md,0.9363,0.8407,0.1593,0.8407,0.1593,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/2277/002c7d3e4f836eb572be027dd64a69601222-1/002c7d3e4f836eb572be027dd64a69601222-1.md,0.869,0.6721,0.3279,0.6727,0.3273,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/22be/c390cc0b5632f168415635c6af8a36a8833c-4/c390cc0b5632f168415635c6af8a36a8833c-4.md,0.9217,0.8603,0.1397,0.8603,0.1397,1.0,0.8878,1.0
eval_split/succes/processed_00_documents_eval/22be/c390cc0b5632f168415635c6af8a36a8833c-5/c390cc0b5632f168415635c6af8a36a8833c-5.md,0.9024,0.7559,0.2441,0.7559,0.2441,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/22d6/4b9b312f8e52a78068c20288594c2ab007d4-1/4b9b312f8e52a78068c20288594c2ab007d4-1.md,0.8303,0.788,0.212,0.7875,0.2125,0.804,0.7722,1.0
eval_split/succes/processed_00_documents_eval/22d6/4b9b312f8e52a78068c20288594c2ab007d4-6/4b9b312f8e52a78068c20288594c2ab007d4-6.md,0.9743,0.9358,0.0642,0.9358,0.0642,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/2386/ad9d47b06b4231fb78ec6c93b19faa42b8d8-2/ad9d47b06b4231fb78ec6c93b19faa42b8d8-2.md,0.8797,0.6993,0.3007,0.6993,0.3007,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/244d/fa2d6b2d14c67ee657861d46ddc23f70159a-35/fa2d6b2d14c67ee657861d46ddc23f70159a-35.md,0.2412,0.0,2.6533,0.0,2.64,0.1225,0.0836,1.0
eval_split/succes/processed_00_documents_eval/246d/0ed33ff786d174a972a138c8d21e1ff44687-1/0ed33ff786d174a972a138c8d21e1ff44687-1.md,0.9231,0.8085,0.1915,0.8072,0.1928,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/26e2/b564122a172b801ef5f2ca26653664119060-1/b564122a172b801ef5f2ca26653664119060-1.md,0.9344,0.8371,0.1629,0.8348,0.1652,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/2940/abcc48baf13c999078b52fb5d4a77d776f31-1/abcc48baf13c999078b52fb5d4a77d776f31-1.md,0.9275,0.8188,0.1812,0.8188,0.1812,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/2940/abcc48baf13c999078b52fb5d4a77d776f31-2/abcc48baf13c999078b52fb5d4a77d776f31-2.md,0.9209,0.8021,0.1979,0.8021,0.1979,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/298b/58d33d18c7f82fb01f5a64224b052dda8a63-2/58d33d18c7f82fb01f5a64224b052dda8a63-2.md,0.9068,0.7669,0.2331,0.7669,0.2331,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/29ed/089d6fe53636a51c8f2860a691678c391b77-2/089d6fe53636a51c8f2860a691678c391b77-2.md,0.9452,0.8631,0.1369,0.8631,0.1369,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/29ed/089d6fe53636a51c8f2860a691678c391b77-8/089d6fe53636a51c8f2860a691678c391b77-8.md,0.9731,0.9327,0.0673,0.9327,0.0673,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/2c24/8097a0ac5950b54857d2e1131db8c218f2b4-1/8097a0ac5950b54857d2e1131db8c218f2b4-1.md,0.9325,0.8326,0.1674,0.8299,0.1701,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/2c24/8097a0ac5950b54857d2e1131db8c218f2b4-8/8097a0ac5950b54857d2e1131db8c218f2b4-8.md,0.9399,0.8497,0.1503,0.8497,0.1503,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/2d35/0511fb623ed527e8ca6e482408d349d110ff-24/0511fb623ed527e8ca6e482408d349d110ff-24.md,0.8629,0.6573,0.3427,0.6573,0.3427,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/30c3/fc1826e230047b36cad79a7bd63296dd3591-3/fc1826e230047b36cad79a7bd63296dd3591-3.md,0.9648,0.9121,0.0879,0.9121,0.0879,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3489/dfefa5cae8d7389f264f30628a11a5993e29-6/dfefa5cae8d7389f264f30628a11a5993e29-6.md,0.8931,0.8659,0.1341,0.8659,0.1341,0.8669,0.8669,1.0
eval_split/succes/processed_00_documents_eval/3489/dfefa5cae8d7389f264f30628a11a5993e29-7/dfefa5cae8d7389f264f30628a11a5993e29-7.md,0.9596,0.899,0.101,0.899,0.101,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/34a4/f775a258d7bface28c965bb03af8a4cb1365-14/f775a258d7bface28c965bb03af8a4cb1365-14.md,0.9476,0.8689,0.1311,0.8689,0.1311,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/34e6/de6b9c2242fe22a4a80438a3b92caa9f0ed3-2/de6b9c2242fe22a4a80438a3b92caa9f0ed3-2.md,0.8038,0.5229,0.4771,0.5229,0.4771,1.0,0.9733,1.0
eval_split/succes/processed_00_documents_eval/3563/9b84c9f46cf886987dba1cee51078b7098df-8/9b84c9f46cf886987dba1cee51078b7098df-8.md,0.9635,0.9088,0.0912,0.9088,0.0912,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3793/1e2826f5d572ae2249080383652aac2060f4-7/1e2826f5d572ae2249080383652aac2060f4-7.md,0.9483,0.8707,0.1293,0.8707,0.1293,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/38d8/ca8da022305cf9ef76fada0c8e4b1f82da6c-5/ca8da022305cf9ef76fada0c8e4b1f82da6c-5.md,0.8847,0.7118,0.2882,0.7118,0.2882,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3928/abb45179793280b4b4c264c3c02918f736ac-8/abb45179793280b4b4c264c3c02918f736ac-8.md,0.9551,0.8885,0.1115,0.8872,0.1128,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3928/abb45179793280b4b4c264c3c02918f736ac-9/abb45179793280b4b4c264c3c02918f736ac-9.md,0.9045,0.7632,0.2368,0.7593,0.2407,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3a42/63029df5d1216ad16c77c7c3543489656828-6/63029df5d1216ad16c77c7c3543489656828-6.md,0.9348,0.837,0.163,0.837,0.163,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3a42/63029df5d1216ad16c77c7c3543489656828-8/63029df5d1216ad16c77c7c3543489656828-8.md,0.9503,0.8757,0.1243,0.8757,0.1243,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3c1b/cfb3c555afe824df9292b45b1dca2beee901-202/cfb3c555afe824df9292b45b1dca2beee901-202.md,0.6812,0.2029,0.7971,0.2029,0.7971,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3c1b/cfb3c555afe824df9292b45b1dca2beee901-24/cfb3c555afe824df9292b45b1dca2beee901-24.md,0.9053,0.7632,0.2368,0.7632,0.2368,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3cee/9d28a6e978e759cb702a7ed8884ff43c37ac-1/9d28a6e978e759cb702a7ed8884ff43c37ac-1.md,0.7712,0.4284,0.5716,0.4276,0.5724,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3cf9/9b07ff3a1d725de866ce0246f62eaa3228f9-1/9b07ff3a1d725de866ce0246f62eaa3228f9-1.md,0.9701,0.9252,0.0748,0.9252,0.0748,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3f01/80918bfa6d14f087ace2c703a20800adb7b0-7/80918bfa6d14f087ace2c703a20800adb7b0-7.md,0.8645,0.6623,0.3377,0.6604,0.3396,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/409c/0f8ec62856dac490fa766931831e200af9ff-2/0f8ec62856dac490fa766931831e200af9ff-2.md,0.9254,0.8134,0.1866,0.8134,0.1866,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/409c/0f8ec62856dac490fa766931831e200af9ff-3/0f8ec62856dac490fa766931831e200af9ff-3.md,0.9357,0.8392,0.1608,0.8392,0.1608,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/42a5/745ff5c987f3a4380111a6a0ae0a162e0a68-2/745ff5c987f3a4380111a6a0ae0a162e0a68-2.md,0.8367,0.5918,0.4082,0.5918,0.4082,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/42a5/745ff5c987f3a4380111a6a0ae0a162e0a68-3/745ff5c987f3a4380111a6a0ae0a162e0a68-3.md,0.8149,0.5372,0.4628,0.5372,0.4628,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/43ba/b1d886a2b8e5371b39e1e18d9a044ed52bbd-3/b1d886a2b8e5371b39e1e18d9a044ed52bbd-3.md,0.8551,0.6377,0.3623,0.6377,0.3623,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/43f4/dc34ff13333c66654ec2d32c773f9a8a9e98-8/dc34ff13333c66654ec2d32c773f9a8a9e98-8.md,0.9191,0.7978,0.2022,0.7978,0.2022,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/44ae/79fa32bef66c0ec1cc772584e6a2cdc3382c-1/79fa32bef66c0ec1cc772584e6a2cdc3382c-1.md,0.9018,0.7555,0.2445,0.7535,0.2465,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/44ce/8277cbee9471d1bbd7894ea026f03a6f93f1-19/8277cbee9471d1bbd7894ea026f03a6f93f1-19.md,0.9826,0.9564,0.0436,0.9564,0.0436,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/44ce/8277cbee9471d1bbd7894ea026f03a6f93f1-4/8277cbee9471d1bbd7894ea026f03a6f93f1-4.md,0.9457,0.8642,0.1358,0.8642,0.1358,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4552/682c8a2446b48cf2c49f03cce7f820a9c3ef-1/682c8a2446b48cf2c49f03cce7f820a9c3ef-1.md,0.8927,0.7318,0.2682,0.7318,0.2682,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/467d/1d428b7f065e87aac0064c41a5067359c8c4-1/1d428b7f065e87aac0064c41a5067359c8c4-1.md,0.9399,0.8502,0.1498,0.8491,0.1509,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/467d/1d428b7f065e87aac0064c41a5067359c8c4-4/1d428b7f065e87aac0064c41a5067359c8c4-4.md,0.9402,0.8506,0.1494,0.8506,0.1494,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/482e/5bf832af1a76f62d7f4de24de3976c29c720-9/5bf832af1a76f62d7f4de24de3976c29c720-9.md,0.9585,0.8962,0.1038,0.8962,0.1038,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/482e/5bf832af1a76f62d7f4de24de3976c29c720-93/5bf832af1a76f62d7f4de24de3976c29c720-93.md,0.6901,0.2278,0.7722,0.2278,0.7722,1.0,0.9947,1.0
eval_split/succes/processed_00_documents_eval/4937/f74110c639ef6528765961ace71a004862e1-1/f74110c639ef6528765961ace71a004862e1-1.md,0.8723,0.6807,0.3193,0.6807,0.3193,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4a62/73312d1fe723314088e8a1916bcfc3c1b5eb-35/73312d1fe723314088e8a1916bcfc3c1b5eb-35.md,0.9436,0.8589,0.1411,0.8589,0.1411,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4a62/73312d1fe723314088e8a1916bcfc3c1b5eb-65/73312d1fe723314088e8a1916bcfc3c1b5eb-65.md,0.5161,0.0,1.555,0.0,1.5459,0.8465,0.7338,1.0
eval_split/succes/processed_00_documents_eval/4b41/8111b8b7df69b2c06fb26fb035f7dee63725-1/8111b8b7df69b2c06fb26fb035f7dee63725-1.md,0.8856,0.7139,0.2861,0.7139,0.2861,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4bff/9f2321308f081365aba4ad649d47ccf59cbb-16/9f2321308f081365aba4ad649d47ccf59cbb-16.md,0.916,0.79,0.21,0.79,0.21,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4bff/9f2321308f081365aba4ad649d47ccf59cbb-2/9f2321308f081365aba4ad649d47ccf59cbb-2.md,0.8973,0.7432,0.2568,0.7432,0.2568,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4c7c/44ceb12d4eeb6d4922de85dcf4b0f54e6879-1/44ceb12d4eeb6d4922de85dcf4b0f54e6879-1.md,0.9307,0.8269,0.1731,0.8269,0.1731,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4ce8/4fd8fcf73e199e8b2711dd44ed197154b8b7-10/4fd8fcf73e199e8b2711dd44ed197154b8b7-10.md,0.9521,0.8803,0.1197,0.8803,0.1197,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4d6a/c0d97c47a9e33f54ce863869b9e8c4bed430-19/c0d97c47a9e33f54ce863869b9e8c4bed430-19.md,0.9452,0.8631,0.1369,0.8631,0.1369,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4d6a/c0d97c47a9e33f54ce863869b9e8c4bed430-21/c0d97c47a9e33f54ce863869b9e8c4bed430-21.md,0.9465,0.8672,0.1328,0.8653,0.1347,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4d6a/c0d97c47a9e33f54ce863869b9e8c4bed430-24/c0d97c47a9e33f54ce863869b9e8c4bed430-24.md,0.8442,0.6104,0.3896,0.6104,0.3896,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4de1/bbaf48e5ba34104ba35b30580072dc4504a1-2/bbaf48e5ba34104ba35b30580072dc4504a1-2.md,0.9455,0.8637,0.1363,0.8637,0.1363,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4de1/bbaf48e5ba34104ba35b30580072dc4504a1-3/bbaf48e5ba34104ba35b30580072dc4504a1-3.md,0.9317,0.8294,0.1706,0.8294,0.1706,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/5128/d86f1398dde4792a4c5e60eec529855a5ab4-4/d86f1398dde4792a4c5e60eec529855a5ab4-4.md,0.6553,0.666,0.334,0.666,0.334,0.4724,0.4724,1.0
eval_split/succes/processed_00_documents_eval/5128/d86f1398dde4792a4c5e60eec529855a5ab4-6/d86f1398dde4792a4c5e60eec529855a5ab4-6.md,0.8897,0.7243,0.2757,0.7243,0.2757,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/5128/d86f1398dde4792a4c5e60eec529855a5ab4-8/d86f1398dde4792a4c5e60eec529855a5ab4-8.md,0.7917,0.4863,0.5137,0.4863,0.5137,1.0,0.9861,1.0
eval_split/succes/processed_00_documents_eval/5461/86d6ae01bda0568f34e7a41e1fb9e9b450a8-1/86d6ae01bda0568f34e7a41e1fb9e9b450a8-1.md,0.8983,0.7458,0.2542,0.7458,0.2542,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/548a/046e2b5c662f02aa9fd0122d969edf90d812-1/046e2b5c662f02aa9fd0122d969edf90d812-1.md,0.9226,0.8074,0.1926,0.8056,0.1944,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/5702/d0f291237b4c67762c29907bf80877700b3a-2/d0f291237b4c67762c29907bf80877700b3a-2.md,0.8888,0.7572,0.2428,0.7553,0.2447,1.0,0.9315,1.0
eval_split/succes/processed_00_documents_eval/5778/fce5255f7600be333ae8ffa8d4c177ba6a08-3/fce5255f7600be333ae8ffa8d4c177ba6a08-3.md,0.9028,0.757,0.243,0.757,0.243,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/57e3/4116b3c645ed254bba9bc39841c7304114fa-80/4116b3c645ed254bba9bc39841c7304114fa-80.md,0.9069,0.7672,0.2328,0.7672,0.2328,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/584f/c1fb77161923c548844c60a9f030f05b0bc3-1/c1fb77161923c548844c60a9f030f05b0bc3-1.md,0.8889,0.7242,0.2758,0.7203,0.2797,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/592a/7b514ebf15925b6720a2fdacf8205eb029de-5/7b514ebf15925b6720a2fdacf8205eb029de-5.md,0.9341,0.8352,0.1648,0.8352,0.1648,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/592a/7b514ebf15925b6720a2fdacf8205eb029de-6/7b514ebf15925b6720a2fdacf8205eb029de-6.md,0.9639,0.9096,0.0904,0.9096,0.0904,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/592a/7b514ebf15925b6720a2fdacf8205eb029de-8/7b514ebf15925b6720a2fdacf8205eb029de-8.md,0.9385,0.8462,0.1538,0.8462,0.1538,1.0,1.0,1.0
graphic/alpha_calc_intro/alpha_calc_intro.md,0.6585,0.3771,0.6229,0.3751,0.6249,0.8152,0.7254,1.0
graphic/exp1/exp1.md,0.4586,0.4088,0.5912,0.4076,0.5924,0.25,0.2268,1.0
graphic/festival_catalog/festival_catalog.md,0.8426,0.6065,0.3935,0.6065,0.3935,1.0,1.0,1.0
graphic/figure_in_table/figure_in_table.md,0.5377,0.0764,0.9236,0.0745,0.9255,1.0,0.5374,1.0
graphic/pic_catalog/pic_catalog.md,0.6554,0.1442,0.8558,0.1406,0.8594,1.0,0.9922,1.0
graphic/posicube_1/posicube_1.md,0.6,0.0,1.9268,0.0,1.9268,1.0,1.0,1.0
graphic/posicube_2/posicube_2.md,0.5268,0.3169,0.6831,0.3169,0.6831,0.5,0.5,1.0
graphic/report/report.md,0.9248,0.8129,0.1871,0.8114,0.1886,1.0,1.0,1.0
graphic/text_in_fig2/text_in_fig2.md,0.7838,0.4603,0.5397,0.4586,0.5414,1.0,1.0,1.0
graphic/text_in_figure/text_in_figure.md,0.7766,0.4443,0.5557,0.4416,0.5584,1.0,0.9969,1.0
multicolumn/3cols/3cols.md,0.9261,0.8138,0.1862,0.8165,0.1835,1.0,1.0,1.0
multicolumn/4cols/4cols.md,0.6861,0.2152,0.7848,0.2152,0.7848,1.0,1.0,1.0
multicolumn/529c0e36ceb9881d6f2fbf9e86f8f3d99553-7/529c0e36ceb9881d6f2fbf9e86f8f3d99553-7.md,0.9574,0.8934,0.1066,0.8934,0.1066,1.0,1.0,1.0
multicolumn/a72cd62dab4563697730789f0b73450d946a-1/a72cd62dab4563697730789f0b73450d946a-1.md,0.9126,0.7815,0.2185,0.7815,0.2185,1.0,1.0,1.0
multicolumn/ct-put-2024-03-05-02-49-07-a0f4d6b6-e021-4b4d-af5e-ce5143f175b3-16/ct-put-2024-03-05-02-49-07-a0f4d6b6-e021-4b4d-af5e-ce5143f175b3-16.md,0.8194,0.5483,0.4517,0.5485,0.4515,1.0,1.0,1.0
multicolumn/ct-put-2024-03-05-09-24-54-e3e6f344-daf5-4052-b5ae-9e32257cca5a-211/ct-put-2024-03-05-09-24-54-e3e6f344-daf5-4052-b5ae-9e32257cca5a-211.md,0.9034,0.7584,0.2416,0.7584,0.2416,1.0,1.0,1.0
multicolumn/exp1/exp1.md,0.8261,0.5705,0.4295,0.5696,0.4304,1.0,0.9905,1.0
multicolumn/gen_ai/gen_ai.md,0.6094,0.2218,0.7782,0.2176,0.7824,1.0,0.6077,1.0
multicolumn/posicube_history/posicube_history.md,0.7403,0.3509,0.6491,0.3504,0.6496,1.0,1.0,1.0
multicolumn/posicube_intro/posicube_intro.md,0.8448,0.6139,0.3861,0.6102,0.3898,1.0,1.0,1.0
table/table_01/table_01.md,0.3333,0.3333,0.6667,0.3333,0.6667,0.0,0.0,1.0
table/table_02/table_02.md,0.4396,0.0,2.0337,0.0,1.985,0.689,0.5092,1.0
table/table_10/table_10.md,0.6018,0.2026,0.7974,0.1916,0.8084,0.8073,0.8073,1.0
table/table_115/table_115.md,0.4849,0.0,1.9824,0.0,1.9383,0.7123,0.7123,1.0
table/table_13/table_13.md,0.4998,0.0,15.3659,0.0,15.122,0.7632,0.7358,1.0
table/table_15/table_15.md,0.5491,0.0,2.4086,0.0,2.3656,0.8734,0.872,1.0
table/table_20/table_20.md,0.5331,0.0,1.3315,0.0,1.2928,0.8327,0.8327,1.0
table/table_71/table_71.md,0.5716,0.1174,0.8826,0.1174,0.8826,0.8115,0.8115,1.0
table/table_74/table_74.md,0.4941,0.0,3.7381,0.0,3.7381,0.7751,0.6952,1.0
table/table_84/table_84.md,0.5309,0.0,3.7556,0.0,3.6222,0.8297,0.8247,1.0
