filename,heading_structure_p,heading_structure_r,heading_structure_f1,level_p,level_r,level_f1,list_p,list_r,list_f1,text_edit,text_edit_sim,paragraph_pairs,contents_sim
eval_split/succes/processed_00_documents_eval/57e3/4116b3c645ed254bba9bc39841c7304114fa-80/4116b3c645ed254bba9bc39841c7304114fa-80.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0027,0.9973,5.0,1.0
eval_split/succes/processed_00_documents_eval/584f/c1fb77161923c548844c60a9f030f05b0bc3-1/c1fb77161923c548844c60a9f030f05b0bc3-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.97,0.03,7.0,0.7365
eval_split/succes/processed_00_documents_eval/592a/7b514ebf15925b6720a2fdacf8205eb029de-5/7b514ebf15925b6720a2fdacf8205eb029de-5.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0
eval_split/succes/processed_00_documents_eval/592a/7b514ebf15925b6720a2fdacf8205eb029de-6/7b514ebf15925b6720a2fdacf8205eb029de-6.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0009,0.9991,4.0,0.9855
eval_split/succes/processed_00_documents_eval/592a/7b514ebf15925b6720a2fdacf8205eb029de-8/7b514ebf15925b6720a2fdacf8205eb029de-8.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0
graphic/alpha_calc_intro/alpha_calc_intro.md,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.375,0.7649,0.2351,13.0,0.3809
graphic/exp1/exp1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.625,0.5545,0.4455,29.0,0.4312
graphic/festival_catalog/festival_catalog.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1352,0.8648,3.0,0.5024
graphic/figure_in_table/figure_in_table.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9808,0.0192,18.0,0.016
graphic/pic_catalog/pic_catalog.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9889,0.0111,13.0,0.0256
graphic/posicube_1/posicube_1.md,0.25,0.5,0.3333,0.25,0.5,0.3333,1.0,1.0,1.0,0.7842,0.2158,15.0,0.0002
graphic/posicube_2/posicube_2.md,1.0,0.5,0.6667,1.0,0.5,0.6667,1.0,1.0,1.0,0.8593,0.1407,18.0,0.762
graphic/report/report.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5268,0.4732,2.0,0.0001
graphic/text_in_fig2/text_in_fig2.md,1.0,0.1667,0.2857,1.0,0.1667,0.2857,1.0,1.0,1.0,0.686,0.314,6.0,0.2189
graphic/text_in_figure/text_in_figure.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9566,0.0434,4.0,0.201
multicolumn/3cols/3cols.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9876,0.0124,15.0,0.7098
multicolumn/4cols/4cols.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8067,0.1933,20.0,0.1552
multicolumn/529c0e36ceb9881d6f2fbf9e86f8f3d99553-7/529c0e36ceb9881d6f2fbf9e86f8f3d99553-7.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0195,0.9805,3.0,0.9338
multicolumn/a72cd62dab4563697730789f0b73450d946a-1/a72cd62dab4563697730789f0b73450d946a-1.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0695,0.9305,7.0,0.6884
multicolumn/ct-put-2024-03-05-02-49-07-a0f4d6b6-e021-4b4d-af5e-ce5143f175b3-16/ct-put-2024-03-05-02-49-07-a0f4d6b6-e021-4b4d-af5e-ce5143f175b3-16.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9937,0.0063,29.0,0.5604
multicolumn/ct-put-2024-03-05-09-24-54-e3e6f344-daf5-4052-b5ae-9e32257cca5a-211/ct-put-2024-03-05-09-24-54-e3e6f344-daf5-4052-b5ae-9e32257cca5a-211.md,1.0,1.0,1.0,1.0,1.0,1.0,0.8889,0.8889,0.8889,0.6774,0.3226,13.0,0.9754
multicolumn/exp1/exp1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.004,13.0,0.5287
multicolumn/gen_ai/gen_ai.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.0006,38.0,0.3863
multicolumn/posicube_history/posicube_history.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989,0.0011,59.0,0.2768
multicolumn/posicube_intro/posicube_intro.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9944,0.0056,16.0,0.6553
table/table_01/table_01.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,2.0,0.0
table/table_02/table_02.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9917,0.0083,4.0,0.0003
table/table_10/table_10.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7427,0.2573,5.0,0.0162
table/table_115/table_115.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9648,0.0352,3.0,0.0259
table/table_13/table_13.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.983,0.017,1.0,0.0
table/table_15/table_15.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8811,0.1189,1.0,0.0
table/table_20/table_20.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987,0.013,5.0,0.0153
table/table_71/table_71.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0
table/table_74/table_74.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9318,0.0682,11.0,0.0
table/table_84/table_84.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.97,0.03,8.0,0.0
